bar_ix,session,open,high,low,close
40,572,0.9946,0.9962,0.994,0.9944
41,572,0.9942,0.995,0.9924,0.9938
42,572,0.9936,0.9952,0.9932,0.9941
43,572,0.9943,0.9975,0.9943,0.9969
44,572,0.997,0.9973,0.9949,0.9963
45,572,0.9964,0.9976,0.9955,0.9957
46,572,0.9955,0.9961,0.9942,0.9946
47,572,0.9945,0.9957,0.9931,0.9932
48,572,0.9933,0.9949,0.9929,0.9947
49,572,0.9947,0.9951,0.9907,0.9915
0,573,1.0,1.0058,1.0,1.0054
1,573,1.0053,1.0086,1.004,1.0052
2,573,1.0056,1.0095,1.0051,1.0072
3,573,1.007,1.0076,1.0047,1.0072
4,573,1.0072,1.0102,1.0052,1.0064
5,573,1.0062,1.0064,1.003,1.006
6,573,1.0056,1.0058,1.0039,1.0054
7,573,1.0055,1.0082,1.0045,1.0055
8,573,1.0051,1.0096,1.0048,1.0085
9,573,1.0087,1.0089,1.0043,1.0043
10,573,1.0049,1.0049,1.0,1.0023
11,573,1.0017,1.007,1.0007,1.0066
12,573,1.0065,1.0093,1.0029,1.0031
13,573,1.0029,1.0044,1.0008,1.0008
14,573,1.0008,1.0015,0.998,1.0006
15,573,1.0004,1.0013,0.9981,0.9986
16,573,0.9983,1.0012,0.9971,0.9996
17,573,0.9997,1.0004,0.9963,0.9971
18,573,0.9977,1.0015,0.9967,1.0006
19,573,1.0,1.0042,0.9997,1.0026
20,573,1.0028,1.0036,1.0007,1.0025
21,573,1.0025,1.0063,1.0022,1.0056
22,573,1.0058,1.0081,1.0049,1.0058
23,573,1.0061,1.0066,1.0033,1.0035
24,573,1.0035,1.0069,1.0019,1.0065
25,573,1.0067,1.0108,1.0057,1.0107
26,573,1.0106,1.0107,1.007,1.0076
27,573,1.0084,1.0097,1.0077,1.0092
28,573,1.0094,1.0094,1.0059,1.0073
29,573,1.0075,1.0106,1.0068,1.0093
30,573,1.0089,1.0119,1.0084,1.0119
31,573,1.0118,1.016,1.0112,1.0145
32,573,1.0147,1.0162,1.0141,1.0149
33,573,1.0147,1.0181,1.0147,1.0176
34,573,1.0176,1.021,1.0162,1.0167
35,573,1.0165,1.0183,1.0143,1.0148
36,573,1.0147,1.0182,1.0135,1.0182
37,573,1.018,1.0198,1.0163,1.0165
38,573,1.0165,1.0185,1.016,1.0177
39,573,1.0176,1.0215,1.0174,1.021
40,573,1.0212,1.0225,1.0179,1.0197
41,573,1.02,1.0214,1.0184,1.0198
42,573,1.0197,1.0212,1.0186,1.0195
43,573,1.0197,1.022,1.0194,1.0212
44,573,1.0208,1.0258,1.0204,1.025
45,573,1.0249,1.0294,1.0246,1.0282
46,573,1.0279,1.0292,1.0262,1.0287
47,573,1.0288,1.035,1.0283,1.0333
48,573,1.033,1.036,1.0314,1.0326
49,573,1.0324,1.034,1.0292,1.0298
0,574,1.0,1.0024,0.9989,1.0014
1,574,1.0018,1.0045,0.9987,0.999
2,574,0.9988,1.0041,0.9985,1.0041
3,574,1.0039,1.0052,1.0021,1.005
4,574,1.0052,1.006,0.9992,0.9993
5,574,0.9992,1.0019,0.9942,0.9942
6,574,0.994,0.9951,0.991,0.9928
7,574,0.9929,0.9929,0.9887,0.9891
8,574,0.9888,0.9921,0.9885,0.9918
9,574,0.992,0.9943,0.9906,0.9915
10,574,0.9914,0.9937,0.9911,0.9925
11,574,0.9922,0.9942,0.9907,0.9934
12,574,0.9933,0.9973,0.9904,0.9972
13,574,0.9973,1.0018,0.9964,0.9995
14,574,0.9994,1.0014,0.997,0.9994
15,574,0.9996,0.9996,0.9948,0.9967
16,574,0.9968,1.0011,0.9961,1.0011
17,574,1.0011,1.0032,0.9994,1.0007
18,574,1.0007,1.0015,0.9988,1.0007
19,574,1.0013,1.0014,0.9959,0.9977
20,574,0.9979,1.0049,0.9979,1.0042
21,574,1.0045,1.0117,1.003,1.0072
22,574,1.0073,1.0092,1.0056,1.0072
23,574,1.0072,1.0104,1.0065,1.0097
24,574,1.0098,1.011,1.0071,1.0089
25,574,1.0086,1.0095,1.0052,1.009
26,574,1.0088,1.0104,1.0057,1.0062
27,574,1.0058,1.0058,1.0014,1.0024
28,574,1.0024,1.0043,1.0014,1.0027
29,574,1.0028,1.0065,1.0,1.0065
30,574,1.0066,1.0097,1.0054,1.0079
31,574,1.0077,1.0085,1.0053,1.0065
32,574,1.0064,1.0076,1.0044,1.007
33,574,1.0074,1.0077,1.0046,1.0071
34,574,1.007,1.012,1.007,1.0097
35,574,1.0103,1.0103,1.0049,1.0071
36,574,1.0071,1.0124,1.0071,1.0105
37,574,1.01,1.0122,1.0095,1.01
38,574,1.0097,1.0098,1.0047,1.0058
39,574,1.0063,1.0079,1.0039,1.0043
40,574,1.0041,1.0042,0.9995,1.0034
41,574,1.0036,1.0036,0.9977,0.9981
42,574,0.9982,1.0005,0.9976,0.9977
43,574,0.9976,1.0011,0.9936,1.0008
44,574,1.0011,1.0049,1.0002,1.0003
45,574,1.0008,1.0008,0.9908,0.9917
46,574,0.9922,0.9925,0.9896,0.9918
47,574,0.9921,0.9952,0.9918,0.9918
48,574,0.9921,0.9928,0.9892,0.9896
49,574,0.9896,0.9945,0.9894,0.9943
0,575,1.0,1.0004,0.9941,0.997
1,575,0.9968,0.9968,0.9874,0.9874
2,575,0.9873,0.9873,0.9797,0.98
3,575,0.9793,0.9805,0.9755,0.9764
4,575,0.9762,0.9787,0.9744,0.9764
5,575,0.9761,0.9783,0.9715,0.9721
6,575,0.972,0.9783,0.972,0.9783
7,575,0.9787,0.98,0.9772,0.98
8,575,0.98,0.9814,0.9741,0.9752
9,575,0.9752,0.9807,0.9752,0.9777
10,575,0.978,0.9804,0.9762,0.9775
11,575,0.9774,0.9808,0.977,0.9781
12,575,0.9781,0.9824,0.9779,0.9813
13,575,0.9813,0.9873,0.9809,0.9849
14,575,0.9852,0.9859,0.9826,0.9835
15,575,0.9832,0.9849,0.9808,0.9808
16,575,0.9811,0.9841,0.9801,0.9833
17,575,0.9835,0.9852,0.9797,0.9797
18,575,0.9799,0.9831,0.9794,0.9794
19,575,0.9793,0.9854,0.9793,0.9854
20,575,0.9855,0.9876,0.9844,0.9847
21,575,0.9848,0.9852,0.9801,0.9844
22,575,0.9845,0.9865,0.9823,0.9855
23,575,0.9852,0.987,0.9834,0.9835
24,575,0.9831,0.9834,0.9773,0.9794
25,575,0.9797,0.9825,0.979,0.9825
26,575,0.9826,0.9826,0.9767,0.9806
27,575,0.9804,0.9816,0.9756,0.9756
28,575,0.9757,0.9763,0.9731,0.9751
29,575,0.9752,0.9782,0.974,0.9779
30,575,0.9777,0.9792,0.9728,0.9742
31,575,0.9747,0.9792,0.9738,0.9792
32,575,0.9794,0.9868,0.979,0.9867
33,575,0.987,0.9897,0.9855,0.9861
34,575,0.9864,0.9887,0.9843,0.9844
35,575,0.9844,0.9844,0.9762,0.9766
36,575,0.9768,0.9828,0.9768,0.9805
37,575,0.9804,0.9812,0.9778,0.9794
38,575,0.9793,0.9827,0.9782,0.9786
39,575,0.9789,0.9844,0.9787,0.9839
40,575,0.9838,0.9878,0.9834,0.9859
41,575,0.9857,0.9881,0.9839,0.9881
42,575,0.9879,0.9893,0.9816,0.9816
43,575,0.9821,0.9848,0.9815,0.9818
44,575,0.9824,0.9828,0.9778,0.9814
45,575,0.9815,0.9834,0.9794,0.9814
46,575,0.9807,0.9814,0.9783,0.9793
47,575,0.9792,0.986,0.9792,0.9858
48,575,0.986,0.9904,0.986,0.9883
49,575,0.9883,0.9887,0.9867,0.9877
0,576,1.0,1.0093,1.0,1.0093
1,576,1.0098,1.01,1.0058,1.0074
2,576,1.0068,1.0077,1.0039,1.0055
3,576,1.0055,1.0078,1.0021,1.0024
4,576,1.003,1.0034,0.9996,1.0004
5,576,1.0003,1.0006,0.9967,0.9969
6,576,0.9974,1.0082,0.9974,1.0082
7,576,1.0086,1.0102,1.0055,1.0065
8,576,1.0066,1.0161,1.0057,1.0147
9,576,1.0151,1.0197,1.0145,1.0175
10,576,1.0173,1.0239,1.0173,1.0237
11,576,1.0237,1.0252,1.0213,1.0221
12,576,1.0221,1.0241,1.0201,1.0204
13,576,1.0207,1.0261,1.0207,1.0256
14,576,1.025,1.0269,1.0214,1.0217
15,576,1.0212,1.0217,1.0165,1.0181
16,576,1.0181,1.0181,1.0125,1.0139
17,576,1.0138,1.0148,1.0107,1.0111
18,576,1.0112,1.0122,1.0086,1.0095
19,576,1.0087,1.0087,1.0003,1.0012
20,576,1.0017,1.0021,0.9988,0.9993
21,576,0.9986,1.0031,0.9968,1.0014
22,576,1.0016,1.0071,1.0009,1.0071
23,576,1.007,1.0081,1.0029,1.0029
24,576,1.003,1.005,1.0018,1.0037
25,576,1.0039,1.0052,1.0018,1.0026
26,576,1.0024,1.004,1.0006,1.0011
27,576,1.0014,1.0069,1.0012,1.0032
28,576,1.0029,1.0098,1.0029,1.0098
29,576,1.01,1.01,1.0036,1.006
30,576,1.0064,1.0076,1.0017,1.0023
31,576,1.0021,1.0046,1.0014,1.0021
32,576,1.0013,1.0013,0.9935,0.9938
33,576,0.9936,0.9979,0.9936,0.9967
34,576,0.9966,1.0,0.9947,0.9955
35,576,0.9952,0.9952,0.9918,0.993
36,576,0.9932,0.9977,0.9932,0.9954
37,576,0.9949,0.9997,0.9934,0.9993
38,576,0.9995,1.0004,0.9945,0.9945
39,576,0.9945,0.9973,0.9893,0.9893
40,576,0.9895,0.9978,0.989,0.9977
41,576,0.9985,1.0006,0.9955,1.0006
42,576,1.0006,1.003,0.9986,0.9986
43,576,0.9987,1.0002,0.994,0.9944
44,576,0.994,0.9955,0.9903,0.9903
45,576,0.9897,0.9897,0.9833,0.9853
46,576,0.9855,0.9875,0.9841,0.9868
47,576,0.9866,0.9885,0.9849,0.9869
48,576,0.9869,0.9932,0.9869,0.9931
49,576,0.9934,0.9943,0.9906,0.9921
0,577,1.0,1.003,1.0,1.0019
1,577,1.002,1.0028,1.0,1.0015
2,577,1.001,1.0021,0.9997,1.001
3,577,1.0008,1.0021,1.0002,1.0021
4,577,1.0021,1.0092,1.002,1.0091
5,577,1.0091,1.0097,1.0077,1.0077
6,577,1.0076,1.0114,1.0071,1.0093
7,577,1.0091,1.0129,1.0091,1.0116
8,577,1.0118,1.0124,1.0099,1.01
9,577,1.01,1.01,1.0056,1.0067
10,577,1.007,1.0087,1.0054,1.0062
11,577,1.0061,1.0064,1.0027,1.0034
12,577,1.0033,1.005,1.0021,1.0039
13,577,1.004,1.005,1.0021,1.0023
14,577,1.0025,1.0031,0.9995,1.0003
15,577,1.0003,1.003,0.9993,1.003
16,577,1.0029,1.0036,1.0013,1.0013
17,577,1.0012,1.0033,0.9997,1.0033
18,577,1.0038,1.0053,1.0034,1.0038
19,577,1.0039,1.0041,0.9985,0.9985
20,577,0.9986,0.9994,0.9965,0.9976
21,577,0.9975,0.9998,0.9963,0.9993
22,577,0.9993,1.0036,0.9991,1.0036
23,577,1.0036,1.0042,1.0015,1.0017
24,577,1.0016,1.0057,1.0012,1.0049
25,577,1.0053,1.008,1.0043,1.0068
26,577,1.0064,1.0066,1.0013,1.0018
27,577,1.002,1.0056,1.001,1.0019
28,577,1.0017,1.0046,1.0014,1.0041
29,577,1.0039,1.0039,0.9987,0.999
30,577,0.9986,0.9994,0.9967,0.9988
31,577,0.999,1.0013,0.9988,1.0008
32,577,1.0011,1.0037,1.0005,1.0029
33,577,1.0028,1.0047,1.0019,1.0019
34,577,1.0017,1.0034,1.0002,1.0013
35,577,1.0016,1.0026,0.999,1.0006
36,577,1.0007,1.0026,0.9993,1.0026
37,577,1.0021,1.0049,1.002,1.0042
38,577,1.0046,1.0056,1.0035,1.0042
39,577,1.0044,1.0052,1.0017,1.0034
40,577,1.0035,1.0036,0.9976,0.999
41,577,0.9992,0.9992,0.9945,0.9951
42,577,0.9949,0.9949,0.9918,0.9926
43,577,0.9927,0.9954,0.9925,0.9952
44,577,0.9951,0.9964,0.9935,0.9956
45,577,0.9955,0.9964,0.9938,0.9953
46,577,0.9951,0.9953,0.9926,0.9949
47,577,0.9945,0.9948,0.9891,0.9897
48,577,0.9898,0.9901,0.9858,0.9871
49,577,0.9873,0.9893,0.9862,0.9876
0,578,1.0,1.0022,0.9985,0.9985
1,578,0.9983,0.9991,0.9962,0.9964
2,578,0.9964,0.9976,0.995,0.995
3,578,0.9948,0.9956,0.9924,0.9954
4,578,0.9957,0.9968,0.9939,0.9956
5,578,0.9955,0.9955,0.9921,0.9952
6,578,0.9954,0.9958,0.9924,0.9934
7,578,0.9937,0.9974,0.9928,0.9952
8,578,0.995,0.9976,0.995,0.9965
9,578,0.9965,0.9973,0.9947,0.9959
10,578,0.9962,0.9976,0.995,0.9974
11,578,0.9978,0.9985,0.9961,0.9961
12,578,0.9961,0.9979,0.9942,0.9942
13,578,0.9944,0.9948,0.9924,0.9947
14,578,0.9943,0.9946,0.9927,0.9929
15,578,0.993,0.993,0.989,0.9899
16,578,0.9894,0.9912,0.9877,0.9901
17,578,0.9901,0.9901,0.9859,0.9864
18,578,0.9863,0.988,0.9845,0.988
19,578,0.9881,0.9885,0.9867,0.9878
20,578,0.9879,0.9902,0.9875,0.9902
21,578,0.9902,0.9902,0.9863,0.9878
22,578,0.9876,0.9881,0.9859,0.9863
23,578,0.9864,0.9886,0.9864,0.987
24,578,0.9869,0.9889,0.986,0.9889
25,578,0.9893,0.9903,0.9881,0.9891
26,578,0.9889,0.989,0.9842,0.9842
27,578,0.9843,0.9898,0.9842,0.9894
28,578,0.9895,0.9897,0.987,0.9884
29,578,0.9882,0.9917,0.9876,0.991
30,578,0.9914,0.9929,0.9906,0.9918
31,578,0.9921,0.9928,0.9883,0.9883
32,578,0.9882,0.9902,0.9878,0.9896
33,578,0.9894,0.9907,0.9888,0.9903
34,578,0.9907,0.9938,0.9906,0.9925
35,578,0.9923,0.9945,0.9915,0.992
36,578,0.9919,0.9927,0.99,0.9918
37,578,0.9922,0.9922,0.9872,0.9877
38,578,0.9879,0.9903,0.9879,0.9889
39,578,0.9886,0.9917,0.9875,0.9913
40,578,0.9913,0.9936,0.9909,0.9925
41,578,0.9924,0.9948,0.9919,0.9948
42,578,0.9946,0.9959,0.9912,0.9923
43,578,0.9921,0.9924,0.9904,0.9904
44,578,0.9902,0.9905,0.9886,0.9905
45,578,0.9907,0.9933,0.9907,0.9915
46,578,0.9913,0.9923,0.9891,0.9896
47,578,0.9896,0.9898,0.9858,0.9858
48,578,0.9857,0.988,0.9852,0.9854
49,578,0.9851,0.9861,0.984,0.9848
0,579,1.0,1.002,0.9994,1.0012
1,579,1.0015,1.0015,0.9982,0.9988
2,579,0.9988,1.0015,0.9982,1.0
3,579,1.0001,1.0001,0.9966,0.9992
4,579,0.9991,0.9991,0.9979,0.9991
5,579,0.9993,0.9999,0.997,0.9999
6,579,0.9999,1.0002,0.9972,0.9983
7,579,0.9982,0.9987,0.9968,0.9979
8,579,0.9977,0.998,0.9964,0.9976
9,579,0.9979,0.9983,0.9966,0.9974
10,579,0.9974,1.0009,0.9966,1.0003
11,579,1.0001,1.0025,1.0001,1.0025
12,579,1.0024,1.0029,0.9999,1.0009
13,579,1.0005,1.0044,1.0005,1.0036
14,579,1.0038,1.0063,1.0031,1.0056
15,579,1.0055,1.0082,1.0047,1.008
16,579,1.0079,1.0094,1.0056,1.0094
17,579,1.0093,1.0105,1.0074,1.0078
18,579,1.0078,1.0097,1.0057,1.006
19,579,1.0061,1.0064,1.0028,1.003
20,579,1.0032,1.0049,1.0025,1.0043
21,579,1.0042,1.0042,1.0011,1.0032
22,579,1.0029,1.0056,1.0025,1.0056
23,579,1.0054,1.0059,1.0019,1.003
24,579,1.0031,1.0062,1.0028,1.0059
25,579,1.0059,1.0085,1.0059,1.0083
26,579,1.0081,1.0095,1.0065,1.009
27,579,1.0088,1.0095,1.0071,1.008
28,579,1.0081,1.0085,1.0061,1.0078
29,579,1.0079,1.0097,1.0075,1.0085
30,579,1.0084,1.0114,1.0084,1.0098
31,579,1.0098,1.0112,1.0085,1.009
32,579,1.0092,1.0101,1.0076,1.0076
33,579,1.0073,1.0093,1.0071,1.0088
34,579,1.0087,1.0094,1.0046,1.0047
35,579,1.0046,1.0069,1.0046,1.0064
36,579,1.0064,1.0082,1.0062,1.0076
37,579,1.0077,1.0088,1.0055,1.0085
38,579,1.0086,1.01,1.0072,1.0076
39,579,1.0076,1.013,1.0076,1.0126
40,579,1.0127,1.0158,1.0124,1.0153
41,579,1.0154,1.0165,1.014,1.016
42,579,1.016,1.016,1.0126,1.0128
43,579,1.013,1.0133,1.0082,1.0091
44,579,1.0088,1.0105,1.0082,1.0105
45,579,1.0105,1.0129,1.0099,1.0114
46,579,1.0111,1.0131,1.0109,1.0131
47,579,1.013,1.0147,1.0119,1.0147
48,579,1.0146,1.0148,1.012,1.0137
49,579,1.0137,1.0155,1.0132,1.0149
0,580,1.0,1.0021,0.9985,0.9985
1,580,0.9981,0.9989,0.9962,0.9965
2,580,0.9965,1.0025,0.9965,1.0
3,580,0.9997,1.0005,0.9942,0.9953
4,580,0.9952,0.9955,0.9929,0.9933
5,580,0.9934,0.9943,0.992,0.994
6,580,0.994,0.9963,0.9926,0.994
7,580,0.9938,0.9968,0.9928,0.9963
8,580,0.997,1.0005,0.9969,0.9995
9,580,0.9995,0.9996,0.9949,0.9951
10,580,0.9951,0.9971,0.9932,0.994
11,580,0.9944,0.9991,0.9937,0.9991
12,580,0.9993,1.0017,0.998,1.0011
13,580,1.0013,1.0014,0.9971,0.9974
14,580,0.9973,0.9973,0.9938,0.9958
15,580,0.996,0.9972,0.9911,0.9912
16,580,0.9913,0.9937,0.9911,0.9923
17,580,0.9924,0.9989,0.9921,0.9989
18,580,0.9992,1.0015,0.9977,1.0013
19,580,1.0014,1.0032,1.0001,1.0032
20,580,1.0032,1.0041,1.0,1.0038
21,580,1.0037,1.0038,0.9995,1.0017
22,580,1.0018,1.003,1.001,1.002
23,580,1.0018,1.0053,1.0008,1.0053
24,580,1.0056,1.0077,1.0053,1.0073
25,580,1.0071,1.0079,1.0049,1.0068
26,580,1.0072,1.0075,1.005,1.0075
27,580,1.007,1.0089,1.0053,1.0089
28,580,1.009,1.0103,1.0052,1.0053
29,580,1.0057,1.0076,1.0057,1.006
30,580,1.0061,1.0065,1.0001,1.0001
31,580,1.0004,1.0034,1.0003,1.0032
32,580,1.0031,1.0044,0.9981,0.9981
33,580,0.9984,0.9988,0.9956,0.9982
34,580,0.9981,1.0018,0.9981,1.0008
35,580,1.0011,1.0039,1.0009,1.0039
36,580,1.0039,1.007,1.0039,1.006
37,580,1.0061,1.0067,1.0041,1.0065
38,580,1.0065,1.0072,1.0049,1.0067
39,580,1.0067,1.0102,1.0067,1.0087
40,580,1.0089,1.0101,1.0074,1.01
41,580,1.0105,1.0113,1.0079,1.0092
42,580,1.0093,1.0104,1.0077,1.0089
43,580,1.009,1.0103,1.0079,1.009
44,580,1.0088,1.0095,1.0058,1.0067
45,580,1.0069,1.0074,1.0041,1.0052
46,580,1.0054,1.0061,1.003,1.0051
47,580,1.0056,1.0079,1.0048,1.0059
48,580,1.0056,1.0075,1.0043,1.0066
49,580,1.0064,1.0091,1.004,1.0072
0,581,1.0,1.0033,0.9981,0.9989
1,581,0.9985,1.0005,0.9971,0.9987
2,581,0.9984,1.0001,0.9961,0.9967
3,581,0.997,0.997,0.9934,0.9938
4,581,0.9945,0.9961,0.9923,0.9946
5,581,0.9948,0.9963,0.993,0.9937
6,581,0.9937,0.9973,0.9924,0.9973
7,581,0.9979,0.9981,0.9898,0.9916
8,581,0.9918,0.9942,0.9914,0.9927
9,581,0.993,0.9944,0.991,0.9939
10,581,0.9938,0.9938,0.99,0.99
11,581,0.9906,0.9923,0.982,0.9824
12,581,0.9824,0.9833,0.9801,0.983
13,581,0.9825,0.9887,0.9825,0.9887
14,581,0.9894,0.9903,0.9871,0.9883
15,581,0.9885,0.9931,0.9878,0.9915
16,581,0.9916,0.9943,0.9903,0.9929
17,581,0.9929,0.9939,0.9924,0.9925
18,581,0.9921,0.9964,0.992,0.9946
19,581,0.9941,0.9978,0.9922,0.9978
20,581,0.9979,1.0002,0.9946,0.9986
21,581,0.9991,1.0027,0.999,1.0019
22,581,1.0019,1.0019,0.9961,0.9968
23,581,0.9971,1.0029,0.9971,0.9997
24,581,1.0004,1.004,0.9999,1.0031
25,581,1.0025,1.0029,0.9984,0.999
26,581,0.9994,1.0022,0.9971,0.9983
27,581,0.9992,1.0003,0.997,0.9975
28,581,0.9971,1.0015,0.9971,1.0009
29,581,1.0009,1.0032,0.9987,0.9989
30,581,0.9985,0.9986,0.9932,0.9958
31,581,0.996,0.9967,0.9926,0.9932
32,581,0.9935,0.9979,0.9933,0.9966
33,581,0.9965,0.9976,0.9941,0.9941
34,581,0.9943,0.9992,0.9937,0.9979
35,581,0.9977,0.998,0.9926,0.9933
36,581,0.9927,0.9927,0.9851,0.9853
37,581,0.9854,0.9871,0.9837,0.9862
38,581,0.9857,0.9883,0.9856,0.9857
39,581,0.9859,0.99,0.984,0.9876
40,581,0.9878,0.9888,0.9861,0.9882
41,581,0.9876,0.989,0.9863,0.9877
42,581,0.9874,0.9883,0.9811,0.9813
43,581,0.9815,0.9817,0.9764,0.9768
44,581,0.9764,0.9785,0.9745,0.9779
45,581,0.9776,0.9776,0.9754,0.9759
46,581,0.9759,0.9764,0.9717,0.9733
47,581,0.973,0.9733,0.968,0.9683
48,581,0.9681,0.9687,0.9654,0.9664
49,581,0.9666,0.971,0.9662,0.9696
0,582,1.0,1.0026,0.9994,1.0024
1,582,1.0022,1.0047,1.0014,1.0042
2,582,1.0041,1.0057,1.0033,1.0046
3,582,1.0042,1.0063,1.0034,1.0061
4,582,1.0062,1.008,1.0052,1.0052
5,582,1.0049,1.0069,1.0029,1.0064
6,582,1.0062,1.0062,1.0029,1.0031
7,582,1.0031,1.0061,1.0029,1.0055
8,582,1.0054,1.006,1.0035,1.0038
9,582,1.0041,1.0102,1.0039,1.0101
10,582,1.0102,1.0115,1.0096,1.0108
11,582,1.0109,1.0112,1.0053,1.0053
12,582,1.0054,1.0055,1.0028,1.0028
13,582,1.0028,1.0055,1.0026,1.0049
14,582,1.0051,1.0052,1.0014,1.0015
15,582,1.0016,1.0024,0.9969,0.9969
16,582,0.9968,0.9985,0.9959,0.9975
17,582,0.9975,1.0,0.9973,1.0
18,582,1.0,1.0002,0.9972,0.9989
19,582,0.9988,0.9998,0.9966,0.9973
20,582,0.9973,0.9973,0.9946,0.9948
21,582,0.9948,0.9973,0.9948,0.9948
22,582,0.9947,0.9987,0.9931,0.9987
23,582,0.9985,0.9985,0.9963,0.9966
24,582,0.9965,0.9991,0.9963,0.9987
25,582,0.999,1.0008,0.9974,0.9974
26,582,0.9973,0.998,0.9959,0.9977
27,582,0.9977,0.9984,0.9954,0.9973
28,582,0.9976,0.9986,0.9963,0.9972
29,582,0.9975,0.9983,0.9945,0.9949
30,582,0.9947,0.9953,0.9921,0.9924
31,582,0.9925,0.9925,0.9869,0.9884
32,582,0.9882,0.9889,0.9859,0.9871
33,582,0.9868,0.9868,0.9821,0.9824
34,582,0.9821,0.9828,0.9811,0.9825
35,582,0.9822,0.9829,0.9794,0.98
36,582,0.9797,0.9808,0.9786,0.9793
37,582,0.9793,0.9796,0.9777,0.9778
38,582,0.9777,0.9809,0.9777,0.9784
39,582,0.9784,0.98,0.9779,0.9785
40,582,0.9783,0.9787,0.9764,0.9776
41,582,0.9776,0.9811,0.9769,0.9807
42,582,0.9808,0.9825,0.98,0.98
43,582,0.9798,0.9819,0.979,0.9813
44,582,0.9812,0.9828,0.9808,0.9815
45,582,0.9817,0.9821,0.9808,0.9813
46,582,0.9812,0.9813,0.9787,0.9787
47,582,0.979,0.9799,0.9781,0.979
48,582,0.9787,0.9809,0.9787,0.9798
49,582,0.9799,0.9799,0.9775,0.9779
0,583,1.0,1.0024,0.9999,1.0012
1,583,1.0011,1.0015,0.9982,1.0015
2,583,1.0016,1.0037,1.0008,1.0025
3,583,1.0025,1.0066,1.0025,1.0056
4,583,1.0054,1.0067,1.0036,1.004
5,583,1.0041,1.0062,1.0029,1.003
6,583,1.003,1.0067,1.003,1.0064
7,583,1.0064,1.0077,1.0053,1.0062
8,583,1.0062,1.0067,1.0017,1.002
9,583,1.002,1.0022,0.9982,1.0012
10,583,1.0016,1.0049,1.0012,1.0048
11,583,1.0051,1.0074,1.005,1.0061
12,583,1.0063,1.0077,1.005,1.0075
13,583,1.0074,1.0104,1.0073,1.0089
14,583,1.009,1.0094,1.0041,1.005
15,583,1.0052,1.0098,1.0047,1.0098
16,583,1.0098,1.0132,1.0083,1.0129
17,583,1.013,1.0155,1.0122,1.0123
18,583,1.0125,1.0147,1.0102,1.0139
19,583,1.0137,1.0137,1.0118,1.0118
20,583,1.0121,1.0194,1.0115,1.018
21,583,1.0183,1.0193,1.0169,1.0178
22,583,1.0178,1.0198,1.017,1.0177
23,583,1.0175,1.0175,1.0125,1.0127
24,583,1.0126,1.0126,1.0097,1.0115
25,583,1.0118,1.0118,1.0055,1.0063
26,583,1.0061,1.0091,1.0061,1.0091
27,583,1.0091,1.012,1.0087,1.0103
28,583,1.0105,1.0128,1.0102,1.0102
29,583,1.0103,1.0106,1.0071,1.0101
30,583,1.01,1.0146,1.009,1.0143
31,583,1.0142,1.0161,1.0137,1.0159
32,583,1.0158,1.0174,1.0138,1.017
33,583,1.0167,1.0168,1.0136,1.0138
34,583,1.0142,1.0151,1.0131,1.014
35,583,1.014,1.0182,1.013,1.0158
36,583,1.0161,1.0173,1.0149,1.0168
37,583,1.0169,1.0191,1.0164,1.0172
38,583,1.0171,1.0198,1.0157,1.0196
39,583,1.0196,1.0232,1.0189,1.0214
40,583,1.0212,1.0214,1.0188,1.0205
41,583,1.0205,1.0214,1.018,1.0211
42,583,1.0213,1.0216,1.0179,1.0182
43,583,1.0186,1.0212,1.0179,1.0202
44,583,1.021,1.0218,1.0191,1.0197
45,583,1.0197,1.0223,1.0195,1.0208
46,583,1.0205,1.0209,1.0185,1.019
47,583,1.0191,1.0232,1.019,1.023
48,583,1.0236,1.0271,1.0236,1.0268
49,583,1.0267,1.0308,1.0264,1.0285
0,584,1.0,1.0036,0.9983,1.0029
1,584,1.0034,1.0049,0.9981,0.9981
2,584,0.9989,0.9989,0.996,0.9984
3,584,0.9987,1.0002,0.9967,0.9982
4,584,0.9984,1.0012,0.9961,0.9978
5,584,0.9974,0.9977,0.992,0.9943
6,584,0.9944,0.9944,0.9856,0.9913
7,584,0.9914,0.9925,0.988,0.9901
8,584,0.9895,0.9926,0.9879,0.9883
9,584,0.9886,0.9896,0.9848,0.9874
10,584,0.9874,0.9877,0.9777,0.9785
11,584,0.9786,0.9821,0.9769,0.9781
12,584,0.978,0.9806,0.9774,0.9794
13,584,0.9792,0.9794,0.9738,0.9751
14,584,0.9755,0.9773,0.974,0.974
15,584,0.9738,0.9768,0.9734,0.976
16,584,0.9759,0.9778,0.9742,0.9757
17,584,0.9759,0.9765,0.9683,0.969
18,584,0.9689,0.9756,0.9688,0.9741
19,584,0.9736,0.9747,0.9701,0.9725
20,584,0.9728,0.9767,0.9728,0.9754
21,584,0.9755,0.9756,0.9712,0.9745
22,584,0.9741,0.978,0.9727,0.9763
23,584,0.9759,0.9769,0.9731,0.9753
24,584,0.9753,0.9769,0.9724,0.9737
25,584,0.9741,0.9751,0.972,0.9734
26,584,0.974,0.9787,0.974,0.9762
27,584,0.9757,0.9757,0.9671,0.9688
28,584,0.9684,0.972,0.9669,0.972
29,584,0.9719,0.9751,0.9706,0.9731
30,584,0.9723,0.9723,0.9681,0.9698
31,584,0.9692,0.9699,0.9658,0.9667
32,584,0.9669,0.9669,0.9628,0.9628
